,Accident_Index,Location_Easting_OSGR,Location_Northing_OSGR,Longitude,Latitude,Police_Force,Accident_Severity,Number_of_Vehicles,Number_of_Casualties,Date,Day_of_Week,Time,Local_Authority_(District),Local_Authority_(Highway),1st_Road_Class,1st_Road_Number,Road_Type,Speed_limit,Junction_Detail,Junction_Control,2nd_Road_Class,2nd_Road_Number,Pedestrian_Crossing-Human_Control,Pedestrian_Crossing-Physical_Facilities,Light_Conditions,Weather_Conditions,Road_Surface_Conditions,Special_Conditions_at_Site,Carriageway_Hazards,Urban_or_Rural_Area,Did_Police_Officer_Attend_Scene_of_Accident,LSOA_of_Accident_Location,Vehicle_Reference_x,Casualty_Reference,Casualty_Class,Sex_of_Casualty,Age_of_Casualty,Age_Band_of_Casualty,Casualty_Severity,Pedestrian_Location,Pedestrian_Movement,Car_Passenger,Bus_or_Coach_Passenger,Pedestrian_Road_Maintenance_Worker,Casualty_Type,Casualty_Home_Area_Type,Casualty_IMD_Decile,Vehicle_Reference_y,Vehicle_Type,Towing_and_Articulation,Vehicle_Manoeuvre,Vehicle_Location-Restricted_Lane,Junction_Location,Skidding_and_Overturning,Hit_Object_in_Carriageway,Vehicle_Leaving_Carriageway,Hit_Object_off_Carriageway,1st_Point_of_Impact,Was_Vehicle_Left_Hand_Drive?,Journey_Purpose_of_Driver,Sex_of_Driver,Age_of_Driver,Age_Band_of_Driver,Engine_Capacity_(CC),Propulsion_Code,Age_of_Vehicle,Driver_IMD_Decile,Driver_Home_Area_Type,Vehicle_IMD_Decile
76,20191361F1200,415161.0,435339.0,-1.771226,53.814132,13,3,1,1,15/01/2019,3,16:05,200,E08000032,3,650,3,30,0,-1,-1,0,0,8,1,1,1,0,0,1,1,E01010824,1,1,3,1,13,3,3,5,3,0,0,0,0,1,1,1,9,0,18,0,0,0,0,0,0,1,1,2,2,24,5,1296,1,11,5,1,5
77,20191361F1395,416957.0,432138.0,-1.744124,53.785307,13,3,2,1,15/01/2019,3,17:40,200,E08000032,6,0,6,30,9,4,6,0,0,0,4,4,1,0,0,1,1,E01010730,1,1,1,2,37,7,3,0,0,0,0,0,9,1,1,1,9,0,18,0,8,0,0,0,11,3,1,6,2,37,7,1997,2,10,1,1,1
78,20191361F1395,416957.0,432138.0,-1.744124,53.785307,13,3,2,1,15/01/2019,3,17:40,200,E08000032,6,0,6,30,9,4,6,0,0,0,4,4,1,0,0,1,1,E01010730,1,1,1,2,37,7,3,0,0,0,0,0,9,1,1,2,8,0,18,0,8,0,0,0,0,1,1,6,1,40,7,-1,-1,-1,1,1,1
79,20191361G1247,414225.0,433686.0,-1.785517,53.799301,13,3,2,1,16/01/2019,4,17:14,200,E08000032,4,6145,6,30,6,2,3,6177,0,5,4,1,1,0,0,1,1,E01010813,2,1,1,2,45,7,3,0,0,0,0,0,9,1,3,1,9,0,4,0,1,0,0,0,0,1,1,6,2,41,7,1198,1,3,1,1,1
80,20191361G1247,414225.0,433686.0,-1.785517,53.799301,13,3,2,1,16/01/2019,4,17:14,200,E08000032,4,6145,6,30,6,2,3,6177,0,5,4,1,1,0,0,1,1,E01010813,2,1,1,2,45,7,3,0,0,0,0,0,9,1,3,2,9,0,4,0,1,0,0,0,0,2,1,6,2,45,7,1498,1,1,3,1,3
81,20191361G1702,416674.0,430257.0,-1.74852,53.76841,13,3,2,3,16/01/2019,4,21:05,200,E08000032,3,6177,1,30,1,2,1,606,0,0,4,1,1,0,0,1,1,E01010746,1,2,1,1,45,7,3,0,0,0,0,0,9,1,3,1,9,0,18,0,4,0,0,0,0,3,1,6,1,45,7,1968,2,10,3,1,3
82,20191361G1702,416674.0,430257.0,-1.74852,53.76841,13,3,2,3,16/01/2019,4,21:05,200,E08000032,3,6177,1,30,1,2,1,606,0,0,4,1,1,0,0,1,1,E01010746,1,2,1,1,45,7,3,0,0,0,0,0,9,1,3,2,9,0,18,0,8,0,0,0,0,1,1,6,2,38,7,1995,2,7,1,1,1
83,20191361G1702,416674.0,430257.0,-1.74852,53.76841,13,3,2,3,16/01/2019,4,21:05,200,E08000032,3,6177,1,30,1,2,1,606,0,0,4,1,1,0,0,1,1,E01010746,1,3,2,1,19,4,3,0,0,1,0,0,9,1,3,1,9,0,18,0,4,0,0,0,0,3,1,6,1,45,7,1968,2,10,3,1,3
84,20191361G1702,416674.0,430257.0,-1.74852,53.76841,13,3,2,3,16/01/2019,4,21:05,200,E08000032,3,6177,1,30,1,2,1,606,0,0,4,1,1,0,0,1,1,E01010746,1,3,2,1,19,4,3,0,0,1,0,0,9,1,3,2,9,0,18,0,8,0,0,0,0,1,1,6,2,38,7,1995,2,7,1,1,1
85,20191361G1702,416674.0,430257.0,-1.74852,53.76841,13,3,2,3,16/01/2019,4,21:05,200,E08000032,3,6177,1,30,1,2,1,606,0,0,4,1,1,0,0,1,1,E01010746,2,1,1,2,38,7,3,0,0,0,0,0,9,1,1,1,9,0,18,0,4,0,0,0,0,3,1,6,1,45,7,1968,2,10,3,1,3
86,20191361G1702,416674.0,430257.0,-1.74852,53.76841,13,3,2,3,16/01/2019,4,21:05,200,E08000032,3,6177,1,30,1,2,1,606,0,0,4,1,1,0,0,1,1,E01010746,2,1,1,2,38,7,3,0,0,0,0,0,9,1,1,2,9,0,18,0,8,0,0,0,0,1,1,6,2,38,7,1995,2,7,1,1,1
87,20191361H0253,416733.0,434906.0,-1.747375,53.810192,13,3,1,1,17/01/2019,5,08:20,200,E08000032,3,6177,6,30,3,4,6,0,0,0,1,1,2,0,0,1,1,E01010830,1,1,3,2,18,4,3,5,3,0,0,0,0,1,1,1,9,0,9,0,8,0,0,0,0,1,1,3,2,23,5,1896,2,13,3,1,3
88,20191361H0349,405199.0,440486.0,-1.922439,53.860585,13,3,1,1,17/01/2019,5,09:35,200,E08000032,4,6143,6,30,3,4,6,0,0,0,1,1,2,0,0,1,1,E01010725,1,1,3,2,55,8,3,5,1,0,0,0,0,1,1,1,9,0,9,0,6,0,0,0,0,1,1,6,2,42,7,1997,1,12,2,1,2
89,20191361H1209,414786.0,437445.0,-1.77682,53.833071,13,2,1,1,17/01/2019,5,17:35,200,E08000032,6,0,6,20,3,4,6,0,0,0,5,1,2,0,0,1,1,E01033689,1,1,3,2,72,10,2,5,1,0,0,0,0,1,3,1,9,0,5,0,8,0,0,0,0,1,1,2,1,24,5,1461,2,4,5,1,5
90,20191361I1326,416071.0,434843.0,-1.757431,53.809647,13,3,2,1,18/01/2019,6,17:46,200,E08000032,3,650,6,30,9,4,6,0,0,0,4,3,2,0,0,1,1,E01033693,1,1,1,1,18,4,3,0,0,0,0,0,9,1,3,1,9,0,18,0,1,0,0,0,0,4,1,2,1,18,4,998,1,4,3,1,3
91,20191361I1326,416071.0,434843.0,-1.757431,53.809647,13,3,2,1,18/01/2019,6,17:46,200,E08000032,3,650,6,30,9,4,6,0,0,0,4,3,2,0,0,1,1,E01033693,1,1,1,1,18,4,3,0,0,0,0,0,9,1,3,2,9,0,9,0,8,0,0,0,0,1,1,6,1,43,7,1995,2,2,6,1,6
92,20191361J0797,416999.0,433018.0,-1.743439,53.793215,13,3,2,1,19/01/2019,7,13:14,200,E08000032,3,650,6,30,6,2,3,647,0,0,1,1,1,0,0,1,1,E01010606,2,1,1,1,41,7,3,0,0,0,0,0,9,1,1,1,9,0,4,0,8,0,0,0,0,1,1,6,1,35,6,2967,2,11,3,1,3
93,20191361J0797,416999.0,433018.0,-1.743439,53.793215,13,3,2,1,19/01/2019,7,13:14,200,E08000032,3,650,6,30,6,2,3,647,0,0,1,1,1,0,0,1,1,E01010606,2,1,1,1,41,7,3,0,0,0,0,0,9,1,1,2,9,0,4,0,8,0,0,0,0,2,1,6,1,41,7,1910,2,11,1,1,1
94,20191361J0959,417237.0,432320.0,-1.739864,53.786933,13,3,2,1,19/01/2019,7,13:45,200,E08000032,3,650,3,40,0,-1,-1,0,0,0,1,1,1,0,0,1,2,E01010730,2,1,1,1,35,6,3,0,0,0,0,0,9,1,2,1,9,0,12,0,0,0,0,0,0,3,1,6,1,-1,-1,998,1,6,1,1,1
95,20191361J0959,417237.0,432320.0,-1.739864,53.786933,13,3,2,1,19/01/2019,7,13:45,200,E08000032,3,650,3,40,0,-1,-1,0,0,0,1,1,1,0,0,1,2,E01010730,2,1,1,1,35,6,3,0,0,0,0,0,9,1,2,2,9,0,18,0,0,0,0,0,0,4,1,6,1,35,6,998,1,2,2,1,2
96,20191361K0153,411378.0,439120.0,-1.828541,53.84821,13,3,1,1,20/01/2019,1,01:00,200,E08000032,6,0,6,30,0,-1,-1,0,0,0,4,1,1,0,0,1,2,E01010584,1,1,3,1,19,4,3,5,1,0,0,0,0,1,8,1,8,0,4,0,0,0,0,0,0,1,1,1,1,41,7,1797,8,8,4,1,4
97,20191361K0844,414659.0,436833.0,-1.778779,53.827574,13,3,2,1,20/01/2019,1,13:30,200,E08000032,6,0,6,30,0,-1,-1,0,0,0,1,1,1,0,0,1,1,E01010789,2,1,1,1,70,10,3,0,0,0,0,0,3,1,10,1,9,0,18,0,0,0,0,0,0,1,1,6,1,17,4,1248,2,9,5,1,5
98,20191361K0844,414659.0,436833.0,-1.778779,53.827574,13,3,2,1,20/01/2019,1,13:30,200,E08000032,6,0,6,30,0,-1,-1,0,0,0,1,1,1,0,0,1,1,E01010789,2,1,1,1,70,10,3,0,0,0,0,0,3,1,10,2,3,0,18,0,0,0,0,0,0,2,1,6,1,70,10,981,1,35,10,1,10
99,20191361K0931,416930.0,432290.0,-1.744526,53.786674,13,3,2,1,20/01/2019,1,14:14,200,E08000032,6,0,6,30,1,4,6,0,0,0,1,1,1,0,0,1,1,E01010730,2,1,1,1,44,7,3,0,0,0,0,0,9,-1,-1,1,9,0,18,0,4,0,0,0,0,1,1,6,1,54,8,1968,2,8,-1,-1,-1
100,20191361K0931,416930.0,432290.0,-1.744526,53.786674,13,3,2,1,20/01/2019,1,14:14,200,E08000032,6,0,6,30,1,4,6,0,0,0,1,1,1,0,0,1,1,E01010730,2,1,1,1,44,7,3,0,0,0,0,0,9,-1,-1,2,9,0,18,0,4,0,0,0,0,1,1,6,1,44,7,998,1,15,-1,-1,-1
101,20191361K1099,405825.0,440311.0,-1.912924,53.859005,13,3,1,2,20/01/2019,1,15:30,200,E08000032,6,0,6,30,0,-1,-1,0,0,0,1,1,1,0,0,1,2,E01010711,1,1,1,1,45,7,3,0,0,0,0,0,9,1,3,1,9,0,18,0,0,0,0,0,0,1,1,6,1,45,7,1896,2,12,3,1,3
102,20191361K1099,405825.0,440311.0,-1.912924,53.859005,13,3,1,2,20/01/2019,1,15:30,200,E08000032,6,0,6,30,0,-1,-1,0,0,0,1,1,1,0,0,1,2,E01010711,1,2,2,1,7,2,3,0,0,1,0,0,9,-1,-1,1,9,0,18,0,0,0,0,0,0,1,1,6,1,45,7,1896,2,12,3,1,3
103,20191361L1140,412940.0,435371.0,-1.804955,53.814479,13,3,1,1,21/01/2019,2,16:13,200,E08000032,6,0,6,30,0,-1,-1,0,0,0,1,1,1,0,0,1,1,E01010671,1,1,3,1,13,3,3,5,3,0,0,0,0,1,1,1,9,0,18,0,0,0,0,0,0,1,1,6,2,32,6,-1,-1,-1,4,1,4
104,20191361M0349,413965.0,437613.0,-1.789287,53.834603,13,3,2,1,22/01/2019,3,09:10,200,E08000032,3,650,6,30,0,-1,-1,0,0,0,1,1,1,0,0,1,1,E01010788,1,1,2,2,77,11,3,0,0,1,0,0,9,1,6,1,9,0,18,0,0,0,0,0,0,1,1,6,1,87,11,1596,1,6,6,1,6
105,20191361M0349,413965.0,437613.0,-1.789287,53.834603,13,3,2,1,22/01/2019,3,09:10,200,E08000032,3,650,6,30,0,-1,-1,0,0,0,1,1,1,0,0,1,1,E01010788,1,1,2,2,77,11,3,0,0,1,0,0,9,1,6,2,9,0,18,0,0,0,0,0,0,1,1,1,2,40,7,1560,2,3,1,1,1
106,20191361M1294,407520.0,440553.0,-1.887148,53.861159,13,1,1,1,22/01/2019,3,18:05,200,E08000032,6,0,6,30,0,-1,-1,0,0,0,4,1,2,0,0,1,1,E01010705,1,1,1,1,55,8,1,0,0,0,0,0,19,3,6,1,19,0,18,0,0,0,0,0,0,1,1,6,1,55,8,2298,2,4,6,3,6
107,20191361N0165,417948.0,435730.0,-1.728877,53.817558,13,3,4,1,23/01/2019,4,04:42,200,E08000032,3,6176,6,30,0,-1,-1,0,0,0,4,1,4,0,0,1,1,E01010651,1,1,1,1,20,4,3,0,0,0,0,0,9,1,2,1,9,0,17,0,0,0,0,0,0,1,1,2,1,20,4,1398,1,5,2,1,2
108,20191361N0165,417948.0,435730.0,-1.728877,53.817558,13,3,4,1,23/01/2019,4,04:42,200,E08000032,3,6176,6,30,0,-1,-1,0,0,0,4,1,4,0,0,1,1,E01010651,1,1,1,1,20,4,3,0,0,0,0,0,9,1,2,2,9,0,2,0,0,0,0,0,0,2,1,6,3,-1,-1,1598,2,3,5,1,5
109,20191361N0165,417948.0,435730.0,-1.728877,53.817558,13,3,4,1,23/01/2019,4,04:42,200,E08000032,3,6176,6,30,0,-1,-1,0,0,0,4,1,4,0,0,1,1,E01010651,1,1,1,1,20,4,3,0,0,0,0,0,9,1,2,3,9,0,2,0,0,0,0,0,0,1,1,6,3,-1,-1,1390,1,15,5,1,5
110,20191361N0165,417948.0,435730.0,-1.728877,53.817558,13,3,4,1,23/01/2019,4,04:42,200,E08000032,3,6176,6,30,0,-1,-1,0,0,0,4,1,4,0,0,1,1,E01010651,1,1,1,1,20,4,3,0,0,0,0,0,9,1,2,4,9,0,2,0,0,0,0,0,0,1,1,6,3,-1,-1,1968,2,13,5,1,5
111,20191361O0668,416259.0,434571.0,-1.754591,53.807196,13,3,2,1,24/01/2019,5,11:35,200,E08000032,3,650,3,40,0,-1,-1,0,0,0,1,1,4,0,0,1,2,E01033693,2,1,1,2,45,7,3,0,0,0,0,0,9,2,10,1,9,0,18,0,0,0,0,0,0,1,1,6,1,-1,-1,1332,1,21,8,1,8
112,20191361O0668,416259.0,434571.0,-1.754591,53.807196,13,3,2,1,24/01/2019,5,11:35,200,E08000032,3,650,3,40,0,-1,-1,0,0,0,1,1,4,0,0,1,2,E01033693,2,1,1,2,45,7,3,0,0,0,0,0,9,2,10,2,9,0,4,0,0,0,0,0,0,2,1,6,2,45,7,1598,2,5,10,2,10
113,20191361O1427,419572.0,438404.0,-1.704041,53.841533,13,3,1,1,24/01/2019,5,17:10,200,E08000032,6,0,9,20,0,-1,-1,0,0,0,6,1,1,0,0,1,1,E01010683,1,1,3,1,15,3,3,9,8,0,0,0,0,1,7,1,9,0,18,0,0,0,0,0,0,4,1,6,1,59,9,1995,2,11,7,1,7
114,20191361P1623,414949.0,436976.0,-1.774366,53.828851,13,3,2,2,25/01/2019,6,19:05,200,E08000032,3,6037,6,30,9,4,4,6149,0,0,4,1,2,0,0,1,1,E01010777,2,1,1,1,58,9,3,0,0,0,0,0,5,1,1,1,9,0,7,0,6,0,0,0,0,1,1,6,2,25,5,1328,1,10,8,1,8
115,20191361P1623,414949.0,436976.0,-1.774366,53.828851,13,3,2,2,25/01/2019,6,19:05,200,E08000032,3,6037,6,30,9,4,4,6149,0,0,4,1,2,0,0,1,1,E01010777,2,1,1,1,58,9,3,0,0,0,0,0,5,1,1,2,5,0,18,0,1,0,0,0,0,4,1,6,1,58,9,1137,1,18,1,1,1
116,20191361P1623,414949.0,436976.0,-1.774366,53.828851,13,3,2,2,25/01/2019,6,19:05,200,E08000032,3,6037,6,30,9,4,4,6149,0,0,4,1,2,0,0,1,1,E01010777,2,2,2,2,26,6,3,0,0,0,0,0,5,1,4,1,9,0,7,0,6,0,0,0,0,1,1,6,2,25,5,1328,1,10,8,1,8
117,20191361P1623,414949.0,436976.0,-1.774366,53.828851,13,3,2,2,25/01/2019,6,19:05,200,E08000032,3,6037,6,30,9,4,4,6149,0,0,4,1,2,0,0,1,1,E01010777,2,2,2,2,26,6,3,0,0,0,0,0,5,1,4,2,5,0,18,0,1,0,0,0,0,4,1,6,1,58,9,1137,1,18,1,1,1
118,20191361Q0285,416168.0,432840.0,-1.756062,53.791641,13,2,1,1,26/01/2019,7,04:07,200,E08000032,6,0,3,30,3,2,6,0,0,0,4,1,2,0,0,1,1,E01010834,1,1,1,1,36,7,2,0,0,0,0,0,9,1,4,1,9,0,17,0,8,0,0,0,2,1,1,6,1,36,7,1497,8,4,4,1,4
119,20191361Q1093,417897.0,436523.0,-1.729605,53.824687,13,2,1,1,26/01/2019,7,15:10,200,E08000032,6,0,6,20,0,-1,-1,0,0,0,1,1,1,0,0,1,1,E01010655,1,1,1,1,19,4,2,0,0,0,0,0,3,1,1,1,3,0,18,0,0,1,0,0,0,0,1,6,1,19,4,125,1,2,1,1,1
120,20191361Q1770,417642.0,433217.0,-1.733667,53.794982,13,3,1,1,26/01/2019,7,21:25,200,E08000032,6,0,6,30,0,-1,-1,0,0,0,4,1,1,0,0,1,1,E01010606,1,1,3,2,32,6,3,5,1,0,0,0,0,1,1,1,9,0,18,0,0,0,0,0,0,1,1,6,3,-1,-1,-1,-1,-1,-1,-1,-1
121,20191361R1085,414673.0,432035.0,-1.778793,53.78445,13,3,2,1,27/01/2019,1,15:06,200,E08000032,6,0,6,30,0,-1,-1,0,0,0,1,1,1,0,0,1,2,E01010838,2,1,1,2,36,7,3,0,0,0,0,0,9,1,1,1,9,0,18,0,0,0,0,0,0,1,1,6,1,-1,-1,1896,2,16,-1,-1,-1
122,20191361R1085,414673.0,432035.0,-1.778793,53.78445,13,3,2,1,27/01/2019,1,15:06,200,E08000032,6,0,6,30,0,-1,-1,0,0,0,1,1,1,0,0,1,2,E01010838,2,1,1,2,36,7,3,0,0,0,0,0,9,1,1,2,9,0,3,0,0,0,0,0,0,2,1,6,2,36,7,1968,2,13,1,1,1
123,20191361R1242,414536.0,432656.0,-1.780843,53.790035,13,3,1,1,27/01/2019,1,16:19,200,E08000032,6,0,6,30,0,-1,-1,0,0,0,1,1,1,0,0,1,1,E01010833,1,1,3,1,41,7,3,5,1,0,0,0,0,1,2,1,9,0,18,0,0,0,0,0,0,4,1,6,1,33,6,2204,2,12,1,1,1
124,20191361R1391,406337.0,435709.0,-1.905233,53.817637,13,3,2,3,27/01/2019,1,17:47,200,E08000032,6,0,6,30,0,-1,-1,0,0,0,1,1,1,0,0,2,1,E01010590,1,1,1,1,62,9,3,0,0,0,0,0,9,2,10,1,9,0,18,0,0,0,0,0,0,1,1,6,1,62,9,1398,1,1,10,2,10
125,20191361R1391,406337.0,435709.0,-1.905233,53.817637,13,3,2,3,27/01/2019,1,17:47,200,E08000032,6,0,6,30,0,-1,-1,0,0,0,1,1,1,0,0,2,1,E01010590,1,1,1,1,62,9,3,0,0,0,0,0,9,2,10,2,9,0,18,0,0,0,0,0,0,1,1,6,1,21,5,1242,1,6,4,2,4
126,20191361R1391,406337.0,435709.0,-1.905233,53.817637,13,3,2,3,27/01/2019,1,17:47,200,E08000032,6,0,6,30,0,-1,-1,0,0,0,1,1,1,0,0,2,1,E01010590,1,2,2,2,61,9,3,0,0,1,0,0,9,2,10,1,9,0,18,0,0,0,0,0,0,1,1,6,1,62,9,1398,1,1,10,2,10
127,20191361R1391,406337.0,435709.0,-1.905233,53.817637,13,3,2,3,27/01/2019,1,17:47,200,E08000032,6,0,6,30,0,-1,-1,0,0,0,1,1,1,0,0,2,1,E01010590,1,2,2,2,61,9,3,0,0,1,0,0,9,2,10,2,9,0,18,0,0,0,0,0,0,1,1,6,1,21,5,1242,1,6,4,2,4
128,20191361R1391,406337.0,435709.0,-1.905233,53.817637,13,3,2,3,27/01/2019,1,17:47,200,E08000032,6,0,6,30,0,-1,-1,0,0,0,1,1,1,0,0,2,1,E01010590,2,3,1,1,21,5,3,0,0,0,0,0,9,2,4,1,9,0,18,0,0,0,0,0,0,1,1,6,1,62,9,1398,1,1,10,2,10
129,20191361R1391,406337.0,435709.0,-1.905233,53.817637,13,3,2,3,27/01/2019,1,17:47,200,E08000032,6,0,6,30,0,-1,-1,0,0,0,1,1,1,0,0,2,1,E01010590,2,3,1,1,21,5,3,0,0,0,0,0,9,2,4,2,9,0,18,0,0,0,0,0,0,1,1,6,1,21,5,1242,1,6,4,2,4
130,20191361R1401,415443.0,432616.0,-1.767078,53.78965,13,3,1,1,27/01/2019,1,17:55,200,E08000032,6,0,6,30,3,4,6,0,0,0,1,1,1,0,0,1,1,E01010834,1,1,3,2,17,4,3,5,3,0,0,0,0,1,3,1,9,0,9,0,8,0,0,0,0,1,1,6,1,42,7,1586,1,9,4,1,4
131,20191361S1383,406041.0,441134.0,-1.909624,53.8664,13,3,3,2,28/01/2019,2,17:40,200,E08000032,3,629,6,30,0,-1,-1,0,0,1,4,1,1,0,0,1,1,E01010710,2,1,1,2,22,5,3,0,0,0,0,0,9,1,3,1,9,0,18,0,0,0,0,0,0,1,1,6,1,50,8,1995,2,12,8,1,8
132,20191361S1383,406041.0,441134.0,-1.909624,53.8664,13,3,3,2,28/01/2019,2,17:40,200,E08000032,3,629,6,30,0,-1,-1,0,0,1,4,1,1,0,0,1,1,E01010710,2,1,1,2,22,5,3,0,0,0,0,0,9,1,3,2,9,0,3,0,0,0,0,0,0,2,1,6,2,22,5,999,1,1,3,1,3
133,20191361S1383,406041.0,441134.0,-1.909624,53.8664,13,3,3,2,28/01/2019,2,17:40,200,E08000032,3,629,6,30,0,-1,-1,0,0,1,4,1,1,0,0,1,1,E01010710,2,1,1,2,22,5,3,0,0,0,0,0,9,1,3,3,9,0,3,0,0,0,0,0,0,2,1,2,1,25,5,998,1,3,5,2,5
134,20191361S1383,406041.0,441134.0,-1.909624,53.8664,13,3,3,2,28/01/2019,2,17:40,200,E08000032,3,629,6,30,0,-1,-1,0,0,1,4,1,1,0,0,1,1,E01010710,2,2,2,1,23,5,3,0,0,1,0,0,9,1,3,1,9,0,18,0,0,0,0,0,0,1,1,6,1,50,8,1995,2,12,8,1,8
135,20191361S1383,406041.0,441134.0,-1.909624,53.8664,13,3,3,2,28/01/2019,2,17:40,200,E08000032,3,629,6,30,0,-1,-1,0,0,1,4,1,1,0,0,1,1,E01010710,2,2,2,1,23,5,3,0,0,1,0,0,9,1,3,2,9,0,3,0,0,0,0,0,0,2,1,6,2,22,5,999,1,1,3,1,3
136,20191361S1383,406041.0,441134.0,-1.909624,53.8664,13,3,3,2,28/01/2019,2,17:40,200,E08000032,3,629,6,30,0,-1,-1,0,0,1,4,1,1,0,0,1,1,E01010710,2,2,2,1,23,5,3,0,0,1,0,0,9,1,3,3,9,0,3,0,0,0,0,0,0,2,1,2,1,25,5,998,1,3,5,2,5
137,20191361T1124,405954.0,442265.0,-1.910926,53.876566,13,3,2,1,29/01/2019,3,16:00,200,E08000032,4,6265,6,30,3,4,6,0,0,0,1,1,1,0,0,1,1,E01010728,2,1,1,2,38,7,3,0,0,0,0,0,9,1,4,1,9,0,18,0,8,0,0,0,0,1,1,6,1,40,7,1598,1,13,1,1,1
138,20191361T1124,405954.0,442265.0,-1.910926,53.876566,13,3,2,1,29/01/2019,3,16:00,200,E08000032,4,6265,6,30,3,4,6,0,0,0,1,1,1,0,0,1,1,E01010728,2,1,1,2,38,7,3,0,0,0,0,0,9,1,4,2,9,0,18,0,8,0,0,0,0,1,1,6,2,38,7,1997,2,11,4,1,4
139,20191361U0936,410546.0,430327.0,-1.841485,53.769197,13,2,1,1,30/01/2019,4,15:24,200,E08000032,3,647,6,30,0,-1,-1,0,0,1,1,1,2,0,0,1,1,E01010756,1,1,3,1,72,10,2,4,4,0,0,0,0,1,4,1,8,0,18,0,0,0,0,0,0,1,1,1,1,41,7,1797,8,8,4,1,4
140,20191361V0233,412979.0,436718.0,-1.804306,53.826585,13,3,1,1,31/01/2019,5,08:00,200,E08000032,6,0,6,30,0,-1,-1,0,0,0,1,1,4,0,0,2,1,E01010790,1,1,1,1,24,5,3,0,0,0,0,0,4,1,7,1,4,0,18,0,0,0,0,0,0,0,1,6,1,24,5,471,1,2,7,1,7
141,20191361V1101,414547.0,429334.0,-1.780832,53.760177,13,3,2,1,31/01/2019,5,16:00,200,E08000032,3,6036,6,30,3,4,6,0,0,0,1,7,2,0,0,1,1,E01010849,1,1,1,1,19,4,3,0,0,0,0,0,3,1,1,1,3,0,13,0,1,0,0,0,0,1,1,6,1,19,4,125,1,7,1,1,1
142,20191361V1101,414547.0,429334.0,-1.780832,53.760177,13,3,2,1,31/01/2019,5,16:00,200,E08000032,3,6036,6,30,3,4,6,0,0,0,1,7,2,0,0,1,1,E01010849,1,1,1,1,19,4,3,0,0,0,0,0,3,1,1,2,9,0,5,0,1,0,0,0,0,3,1,6,1,33,6,1968,2,7,6,1,6
143,20191361V1420,417465.0,432944.0,-1.736369,53.792534,13,3,1,1,31/01/2019,5,18:36,200,E08000032,3,647,6,30,0,-1,-1,0,0,0,4,7,2,0,0,1,1,E01010606,1,1,2,1,2,1,3,0,0,2,0,0,9,1,1,1,9,0,18,0,0,0,10,1,1,1,1,6,1,33,6,1396,1,9,1,1,1
144,2019136210374,413941.0,434392.0,-1.789797,53.805654,13,2,1,1,01/02/2019,6,09:00,200,E08000032,6,0,6,30,0,-1,-1,0,0,0,1,1,4,0,0,1,1,E01010809,1,1,1,1,56,9,2,0,0,0,0,0,19,1,4,1,19,0,18,0,0,0,0,0,11,3,1,6,1,56,9,2148,2,12,4,1,4
145,2019136211389,402913.0,444504.0,-1.95716,53.896715,13,3,2,1,01/02/2019,6,17:45,200,E08000032,6,0,6,30,0,-1,-1,0,0,0,1,1,1,0,0,1,1,E01010645,2,1,1,1,59,9,3,0,0,0,0,0,9,1,8,1,19,0,2,0,0,0,0,0,0,2,1,6,3,-1,-1,1598,2,6,-1,-1,-1
146,2019136211389,402913.0,444504.0,-1.95716,53.896715,13,3,2,1,01/02/2019,6,17:45,200,E08000032,6,0,6,30,0,-1,-1,0,0,0,1,1,1,0,0,1,1,E01010645,2,1,1,1,59,9,3,0,0,0,0,0,9,1,8,2,9,0,18,0,0,0,0,0,0,1,1,6,1,59,9,1596,1,16,8,1,8
147,2019136220607,409796.0,432779.0,-1.852787,53.79125,13,2,3,1,02/02/2019,7,11:02,200,E08000032,6,0,6,30,0,-1,-1,0,0,0,1,1,4,0,0,1,1,E01010798,1,1,1,2,60,9,2,0,0,0,0,0,9,1,2,1,9,0,18,0,0,0,4,0,0,1,1,6,2,60,9,1598,1,14,2,1,2
148,2019136220607,409796.0,432779.0,-1.852787,53.79125,13,2,3,1,02/02/2019,7,11:02,200,E08000032,6,0,6,30,0,-1,-1,0,0,0,1,1,4,0,0,1,1,E01010798,1,1,1,2,60,9,2,0,0,0,0,0,9,1,2,2,9,0,2,0,0,0,0,0,0,4,1,6,2,52,8,1339,1,13,-1,-1,-1
149,2019136220607,409796.0,432779.0,-1.852787,53.79125,13,2,3,1,02/02/2019,7,11:02,200,E08000032,6,0,6,30,0,-1,-1,0,0,0,1,1,4,0,0,1,1,E01010798,1,1,1,2,60,9,2,0,0,0,0,0,9,1,2,3,9,0,2,0,0,0,0,0,0,4,1,6,2,50,8,1339,1,17,-1,-1,-1
150,2019136230845,418019.0,434973.0,-1.727842,53.810752,13,1,3,4,03/02/2019,1,12:50,200,E08000032,3,658,6,30,0,-1,-1,0,0,0,1,1,2,0,0,1,1,E01010828,1,1,2,1,19,4,1,0,0,2,0,0,9,1,3,1,9,0,13,0,0,5,0,1,11,4,1,6,1,32,6,2143,2,6,5,1,5
151,2019136230845,418019.0,434973.0,-1.727842,53.810752,13,1,3,4,03/02/2019,1,12:50,200,E08000032,3,658,6,30,0,-1,-1,0,0,0,1,1,2,0,0,1,1,E01010828,1,1,2,1,19,4,1,0,0,2,0,0,9,1,3,2,9,0,18,0,0,0,0,0,0,3,1,6,1,23,5,998,1,4,3,1,3
